syn_id,file_name,data_type,assay_type,file_format,is_multi_specimen,file_size_bytes,study_code
syn593582439,sample61863_rnaseq_003018.fastq.gz,gene expression,RNAseq,FASTQ,false,2643175989,CDCP
syn724151174,sample28523_metabolomics_003019.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1001379766,LC
syn897351757,sample26676_wgs_003020.vcf.gz,variant calls,WGS,VCF,false,75807021606,LLFS
syn202150501,sample80738_wgs_003021.vcf.gz,variant calls,WGS,VCF,false,82869289700,LC
syn146147313,sample93269_metabolomics_003022.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1695434158,LC
syn797144306,sample72941_proteomics_003023.counts.csv,protein abundance,proteomics,processed counts (CSV),false,4902371271,LLFS
syn650781428,sample18714_wgs_003024.cram,variant calls,WGS,CRAM,false,78334999956,LC
syn278500475,sample98787_wgs_003025.vcf.gz,variant calls,WGS,VCF,false,104167692428,LLFS
syn667695904,sample17837_wes_003026.bam,variant calls,WES,BAM,false,5228760787,LLFS
syn568245320,sample39855_methylation_array_003027.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,515965739,ILO
syn333124982,sample26503_rnaseq_003028.fastq.gz,gene expression,RNAseq,FASTQ,false,7816939624,ASDOEL
syn679601427,sample26966_metabolomics_003029.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,266205695,ILO
syn124012982,sample66132_wgs_003030.cram,variant calls,WGS,CRAM,false,128012842853,ILO
syn982442025,sample86099_wes_003031.fastq.gz,variant calls,WES,FASTQ,false,14041245300,ASDOEL
syn545912041,sample79744_rnaseq_003032.fastq.gz,gene expression,RNAseq,FASTQ,false,6104436871,HSDOA
syn395585330,sample18182_proteomics_003033.mzML,protein abundance,proteomics,mzML,false,1481124918,LC
syn166712976,sample55154_rnaseq_003034.counts.csv,gene expression,RNAseq,processed counts (CSV),false,4592650908,HSDOA
syn148785603,sample57113_rnaseq_003035.bam,gene expression,RNAseq,BAM,false,1134797635,HSDOA
syn968350902,sample76992_wgs_003036.cram,variant calls,WGS,CRAM,false,133805573007,ASDOEL
syn845434375,sample34405_rnaseq_003037.counts.csv,gene expression,RNAseq,processed counts (CSV),false,4016658660,LC
syn403725742,sample34929_metabolomics_003038.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1090664595,HSDOA
syn846730898,sample59937_methylation_array_003039.idat,DNA methylation,methylation array,IDAT,false,650087175,ASDOEL
syn188521480,sample32930_wgs_003040.fastq.gz,variant calls,WGS,FASTQ,false,2474155648,CDCP
syn97682502,sample80237_wgs_003041.vcf.gz,variant calls,WGS,VCF,false,62113474893,ILO
syn12302646,sample22521_metabolomics_003042.mzML,metabolite levels,metabolomics,mzML,false,749747827,HSDOA
syn773966658,sample15432_wgs_003043.cram,variant calls,WGS,CRAM,false,87733148946,LC
syn182609469,sample89024_proteomics_003044.counts.csv,protein abundance,proteomics,processed counts (CSV),false,4618119207,ASDOEL
syn268102346,sample91589_metabolomics_003045.mzML,metabolite levels,metabolomics,mzML,false,176650418,ILO
syn953534281,sample93474_wgs_003046.vcf.gz,variant calls,WGS,VCF,false,108658085684,LC
syn937883198,sample15073_methylation_array_003047.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,416404617,LLFS
syn514144524,sample71975_wgs_003048.fastq.gz,variant calls,WGS,FASTQ,false,133763196371,LG
syn485248754,sample54421_metabolomics_003049.mzML,metabolite levels,metabolomics,mzML,false,1973427589,LC
syn887863613,sample81654_wgs_003050.cram,variant calls,WGS,CRAM,false,37498448480,ASDOEL
syn856423331,sample74760_wgs_003051.cram,variant calls,WGS,CRAM,false,137230658828,CDCP
syn844722370,sample52639_wes_003052.bam,variant calls,WES,BAM,false,17194377689,CDCP
syn633574370,sample76699_rnaseq_003053.counts.csv,gene expression,RNAseq,processed counts (CSV),false,3117999118,ASDOEL
syn779907835,sample80983_wgs_003054.fastq.gz,variant calls,WGS,FASTQ,false,4132582643,LC
syn878964656,sample29908_rnaseq_003055.counts.csv,gene expression,RNAseq,processed counts (CSV),false,2828759476,ILO
syn588920697,sample16611_rnaseq_003056.fastq.gz,gene expression,RNAseq,FASTQ,false,1614358341,ILO
syn102416073,sample39070_metabolomics_003057.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,852643614,LLFS
syn842694208,sample67237_wgs_003058.vcf.gz,variant calls,WGS,VCF,false,45271007715,LLFS
syn754292909,sample93284_methylation_array_003059.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,832760305,LG
syn594238967,sample4045_wgs_003060.vcf.gz,variant calls,WGS,VCF,false,106414306983,HSDOA
syn718310100,sample6694_methylation_array_003061.idat,DNA methylation,methylation array,IDAT,false,772820180,LC
syn673155705,sample94420_wgs_003062.fastq.gz,variant calls,WGS,FASTQ,false,115227117860,LLFS
syn923333566,sample88041_scrnaseq_003063.bam,gene expression,scRNAseq,BAM,false,1928404855,LLFS
syn515273438,sample73564_wgs_003064.fastq.gz,variant calls,WGS,FASTQ,false,105886048653,LC
syn250767343,sample22850_wgs_003065.cram,variant calls,WGS,CRAM,false,27128144759,HSDOA
syn537795740,sample56607_methylation_array_003066.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,859925473,LG
syn477722971,sample80466_metabolomics_003067.mzML,metabolite levels,metabolomics,mzML,false,50727305,LC
syn603581697,sample3614_wgs_003068.cram,variant calls,WGS,CRAM,false,55754368380,LC
syn213112744,sample27148_proteomics_003069.mzML,protein abundance,proteomics,mzML,false,4190437402,ASDOEL
syn460845764,sample85009_metabolomics_003070.mzML,metabolite levels,metabolomics,mzML,false,1466059287,ILO
syn183143350,sample5556_rnaseq_003071.fastq.gz,gene expression,RNAseq,FASTQ,false,5195680692,LC
syn617257434,sample67101_wgs_003072.vcf.gz,variant calls,WGS,VCF,false,146032019589,LLFS
syn353148452,sample89478_proteomics_003073.mzML,protein abundance,proteomics,mzML,false,773823500,HSDOA
syn743680039,sample79654_proteomics_003074.mzML,protein abundance,proteomics,mzML,false,803772542,LC
syn100821546,sample69610_methylation_array_003075.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,494633869,LG
syn243312161,sample30273_wes_003076.vcf.gz,variant calls,WES,VCF,false,6754543574,ILO
syn740899799,sample28006_scrnaseq_003077.counts.csv,gene expression,scRNAseq,processed counts (CSV),false,1225092307,HSDOA
syn362769025,sample74281_proteomics_003078.mzML,protein abundance,proteomics,mzML,false,2375461934,LG
syn353711251,sample80797_wes_003079.fastq.gz,variant calls,WES,FASTQ,false,10801154026,LG
syn387552575,sample39587_metabolomics_003080.mzML,metabolite levels,metabolomics,mzML,false,305508476,LC
syn703185260,sample13278_wes_003081.fastq.gz,variant calls,WES,FASTQ,false,4769751078,LG
syn877076919,sample69151_wes_003082.vcf.gz,variant calls,WES,VCF,false,4240065431,CDCP
syn177257028,sample86004_methylation_array_003083.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,473917628,LLFS
syn952331635,sample30652_methylation_array_003084.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,148351374,ILO
syn615164383,sample50673_wgs_003085.cram,variant calls,WGS,CRAM,false,19649109829,ILO
syn130692278,sample57566_metabolomics_003086.mzML,metabolite levels,metabolomics,mzML,false,168859837,ASDOEL
syn328633810,sample8782_metabolomics_003087.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1112451534,ILO
syn205549343,sample40787_rnaseq_003088.bam,gene expression,RNAseq,BAM,false,7696482917,ASDOEL
syn590908300,sample11678_proteomics_003089.counts.csv,protein abundance,proteomics,processed counts (CSV),false,1533406650,LG
syn54741836,sample67430_methylation_array_003090.idat,DNA methylation,methylation array,IDAT,false,191054822,LLFS
syn616326873,sample35424_rnaseq_003091.counts.csv,gene expression,RNAseq,processed counts (CSV),false,7788392271,LG
syn171713514,sample69169_methylation_array_003092.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,111350131,ASDOEL
syn866421769,sample67203_proteomics_003093.mzML,protein abundance,proteomics,mzML,false,2066855261,CDCP
syn677210710,sample34806_wgs_003094.fastq.gz,variant calls,WGS,FASTQ,false,12751608141,HSDOA
syn637807879,sample68891_metabolomics_003095.mzML,metabolite levels,metabolomics,mzML,false,1396351940,HSDOA
syn548856506,sample13554_proteomics_003096.mzML,protein abundance,proteomics,mzML,false,2015396273,CDCP
syn421057922,sample51247_metabolomics_003097.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,829788524,HSDOA
syn107244304,sample64410_wes_003098.fastq.gz,variant calls,WES,FASTQ,false,17333677480,LC
syn397198931,sample44914_methylation_array_003099.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,264162621,LG
syn130807766,sample42546_rnaseq_003100.counts.csv,gene expression,RNAseq,processed counts (CSV),false,6095523250,ASDOEL
syn728130214,sample82828_metabolomics_003101.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,260393672,CDCP
syn213918480,sample31742_wgs_003102.fastq.gz,variant calls,WGS,FASTQ,false,102181226490,LG
syn355473317,sample40379_wgs_003103.cram,variant calls,WGS,CRAM,false,129601202222,ASDOEL
syn375193245,sample12421_metabolomics_003104.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1838315765,LC
syn185373527,sample82317_metabolomics_003105.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1954326007,LG
syn838855526,sample86139_wes_003106.bam,variant calls,WES,BAM,false,3160182388,ILO
syn54019919,sample29741_methylation_array_003107.idat,DNA methylation,methylation array,IDAT,false,786106482,ASDOEL
syn118084609,sample92591_rnaseq_003108.fastq.gz,gene expression,RNAseq,FASTQ,false,6027849173,LC
syn846790812,sample53744_metabolomics_003109.mzML,metabolite levels,metabolomics,mzML,false,1557770456,LC
syn525937043,sample8774_wes_003110.vcf.gz,variant calls,WES,VCF,false,11347547537,LC
syn974847145,sample52246_wgs_003111.fastq.gz,variant calls,WGS,FASTQ,false,16916549748,HSDOA
syn317474815,sample19299_wes_003112.fastq.gz,variant calls,WES,FASTQ,false,5879890888,LC
syn133356031,sample1648_rnaseq_003113.bam,gene expression,RNAseq,BAM,false,6715917123,ASDOEL
syn24682954,sample58304_rnaseq_003114.fastq.gz,gene expression,RNAseq,FASTQ,false,3135151611,LG
syn797707511,sample44603_wgs_003115.vcf.gz,variant calls,WGS,VCF,false,38983444927,LC
syn574588292,sample70085_wes_003116.bam,variant calls,WES,BAM,false,11832136804,CDCP
syn683750350,sample33881_methylation_array_003117.idat,DNA methylation,methylation array,IDAT,false,768686694,LG
syn708770755,sample19815_rnaseq_003118.fastq.gz,gene expression,RNAseq,FASTQ,false,5280058052,ILO
syn832331721,sample69973_proteomics_003119.counts.csv,protein abundance,proteomics,processed counts (CSV),false,3476024254,LG
syn528630801,sample1929_proteomics_003120.mzML,protein abundance,proteomics,mzML,false,3116959241,ASDOEL
syn629423812,sample69237_rnaseq_003121.bam,gene expression,RNAseq,BAM,false,1918506882,LC
syn484155272,sample12372_rnaseq_003122.bam,gene expression,RNAseq,BAM,false,1312268690,LC
syn26122527,sample62573_metabolomics_003123.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,1099442979,CDCP
syn478447830,sample68041_rnaseq_003124.counts.csv,gene expression,RNAseq,processed counts (CSV),false,2621756446,LG
syn231260838,sample13622_methylation_array_003125.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,168442737,ASDOEL
syn76401140,sample18087_wes_003126.fastq.gz,variant calls,WES,FASTQ,false,4830162564,ASDOEL
syn34424876,sample57875_wgs_003127.cram,variant calls,WGS,CRAM,false,12899755607,CDCP
syn614543408,sample1950_metabolomics_003128.mzML,metabolite levels,metabolomics,mzML,false,247899724,HSDOA
syn943425976,sample24605_proteomics_003129.mzML,protein abundance,proteomics,mzML,false,1598969365,ILO
syn585074819,sample67666_wgs_003130.fastq.gz,variant calls,WGS,FASTQ,false,54097364077,HSDOA
syn942561902,sample92732_wgs_003131.vcf.gz,variant calls,WGS,VCF,false,67653756221,LG
syn148805644,sample59936_metabolomics_003132.mzML,metabolite levels,metabolomics,mzML,false,928023799,CDCP
syn237509965,sample48525_wes_003133.vcf.gz,variant calls,WES,VCF,false,3092456144,LLFS
syn48101921,sample15622_wgs_003134.fastq.gz,variant calls,WGS,FASTQ,false,10998931435,ASDOEL
syn615327376,sample25233_proteomics_003135.counts.csv,protein abundance,proteomics,processed counts (CSV),false,178731733,LG
syn702015238,sample43472_proteomics_003136.counts.csv,protein abundance,proteomics,processed counts (CSV),false,4993678522,ASDOEL
syn715014156,sample79307_methylation_array_003137.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,962134924,ASDOEL
syn458071308,sample69112_wes_003138.bam,variant calls,WES,BAM,false,7984070989,HSDOA
syn781286087,sample41626_rnaseq_003139.bam,gene expression,RNAseq,BAM,false,3762553721,ASDOEL
syn784682792,sample21178_wgs_003140.cram,variant calls,WGS,CRAM,false,100514909808,CDCP
syn805444360,sample83788_metabolomics_003141.mzML,metabolite levels,metabolomics,mzML,false,1236056211,LLFS
syn240653995,sample18254_wgs_003142.cram,variant calls,WGS,CRAM,false,105587190770,HSDOA
syn374358149,sample13932_wgs_003143.cram,variant calls,WGS,CRAM,false,147570623896,LLFS
syn379392646,sample61752_proteomics_003144.mzML,protein abundance,proteomics,mzML,false,554854775,ILO
syn449389651,sample49794_wes_003145.fastq.gz,variant calls,WES,FASTQ,false,11488229637,ILO
syn362656714,sample77153_rnaseq_003146.counts.csv,gene expression,RNAseq,processed counts (CSV),false,7837796911,ILO
syn292288423,sample39821_metabolomics_003147.counts.csv,metabolite levels,metabolomics,processed counts (CSV),false,926236651,ASDOEL
syn475337368,sample39096_wgs_003148.vcf.gz,variant calls,WGS,VCF,false,22862213980,ILO
syn990041472,sample70641_wgs_003149.fastq.gz,variant calls,WGS,FASTQ,false,123353429958,CDCP
syn7238643,sample27500_methylation_array_003150.idat,DNA methylation,methylation array,IDAT,false,904964984,LC
syn596839908,sample98043_wgs_003151.fastq.gz,variant calls,WGS,FASTQ,false,124543179653,ILO
syn353609185,sample67395_rnaseq_003152.counts.csv,gene expression,RNAseq,processed counts (CSV),false,6379451716,ASDOEL
syn387493634,sample28187_proteomics_003153.counts.csv,protein abundance,proteomics,processed counts (CSV),false,309025108,CDCP
syn748162455,sample91458_wes_003154.fastq.gz,variant calls,WES,FASTQ,false,13431245105,LC
syn621936388,sample58526_wes_003155.vcf.gz,variant calls,WES,VCF,false,2950867461,LG
syn313319921,sample57033_rnaseq_003156.fastq.gz,gene expression,RNAseq,FASTQ,false,4103568559,LG
syn491861080,sample81815_rnaseq_003157.counts.csv,gene expression,RNAseq,processed counts (CSV),false,5924643450,LLFS
syn26144479,sample93421_rnaseq_003158.bam,gene expression,RNAseq,BAM,false,4744265425,ILO
syn671636119,sample34470_proteomics_003159.mzML,protein abundance,proteomics,mzML,false,4632668090,LG
syn330587553,sample27584_methylation_array_003160.idat,DNA methylation,methylation array,IDAT,false,474596591,CDCP
syn659843892,sample21038_wgs_003161.fastq.gz,variant calls,WGS,FASTQ,false,115349094673,ILO
syn908474911,sample40140_wes_003162.fastq.gz,variant calls,WES,FASTQ,false,13587961462,ASDOEL
syn219302274,sample75852_wgs_003163.cram,variant calls,WGS,CRAM,false,39257127981,CDCP
syn513555571,sample45470_methylation_array_003164.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,457287017,LLFS
syn884192087,sample20755_methylation_array_003165.idat,DNA methylation,methylation array,IDAT,false,620722860,HSDOA
syn35216467,sample47860_methylation_array_003166.idat,DNA methylation,methylation array,IDAT,false,631824070,ILO
syn549121410,sample70315_methylation_array_003167.idat,DNA methylation,methylation array,IDAT,false,162798310,CDCP
syn358824147,sample47186_rnaseq_003168.fastq.gz,gene expression,RNAseq,FASTQ,false,1061015029,LLFS
syn887112293,sample8129_wes_003169.fastq.gz,variant calls,WES,FASTQ,false,19489757404,CDCP
syn786800559,sample13064_methylation_array_003170.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,310943974,LG
syn840174547,sample50499_wgs_003171.cram,variant calls,WGS,CRAM,false,109845926213,LC
syn633910150,sample54980_rnaseq_003172.counts.csv,gene expression,RNAseq,processed counts (CSV),false,4874606317,LG
syn902228194,sample7031_wes_003173.bam,variant calls,WES,BAM,false,4186023900,LC
syn978972902,sample58266_rnaseq_003174.counts.csv,gene expression,RNAseq,processed counts (CSV),false,6387148151,LC
syn412411135,sample68565_methylation_array_003175.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,158547963,HSDOA
syn339141852,sample98019_rnaseq_003176.fastq.gz,gene expression,RNAseq,FASTQ,false,1138123646,LG
syn11380529,sample81699_rnaseq_003177.counts.csv,gene expression,RNAseq,processed counts (CSV),false,1150914945,LC
syn527204285,sample70980_methylation_array_003178.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,223854734,LC
syn257859456,sample32712_methylation_array_003179.counts.csv,DNA methylation,methylation array,processed counts (CSV),false,542844333,ILO
syn28875696,sample4390_wgs_003180.cram,variant calls,WGS,CRAM,false,8540256667,HSDOA
syn435586114,sample41055_methylation_array_003181.idat,DNA methylation,methylation array,IDAT,false,359164186,ASDOEL
syn820238788,sample54807_rnaseq_003182.bam,gene expression,RNAseq,BAM,false,1755945073,CDCP
syn747045876,sample68418_metabolomics_003183.mzML,metabolite levels,metabolomics,mzML,false,1718148702,LLFS
syn5787923,sample87372_wgs_003184.fastq.gz,variant calls,WGS,FASTQ,false,136549719070,LG
